card_id	doc_id	doc_types	authors_id	addresse_id	persons_id	key_words	date
908003	782416	Записка	761644	441481	\N	\N	1976-09-17 17:00:00
908004	782417	Записка	444321	444269	\N	\N	1976-09-17 17:00:00
908005	782418	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908006	782419	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908007	782420	Записка	441382	444269	\N	\N	1976-09-17 17:00:00
908008	782411	Письмо,Анкета	\N	\N	440058,441875,442201,441407	\N	1972-06-02 17:00:00
908009	782421	Карточка	\N	444258	\N	\N	1972-06-02 17:00:00
908010	782422	Карточка	\N	444258	\N	\N	1972-06-02 17:00:00
908011	782423	Письмо	\N	444258	\N	\N	1972-05-01 17:00:00
908012	782424	Письмо на бланке	443142	444258	440216	\N	1972-04-28 17:00:00
908013	782426	Бланк	\N	\N	\N	\N	1972-04-30 17:00:00
908014	782425	Письмо	441763	444258	\N	\N	1972-04-25 17:00:00
908015	782427	\N	441351	444258	440100	\N	1972-05-05 17:00:00
908016	782428	Письмо на бланке	443127	444258	\N	\N	1972-05-15 17:00:00
908017	782429	Фотография	\N	\N	443499	\N	1981-03-15 00:00:00
908018	782431	Список	\N	\N	\N	\N	\N
908019	782430	Фотография	\N	\N	443499	\N	1981-03-15 00:00:00
908020	782433	Фотография	\N	\N	443499	\N	1981-03-15 00:00:00
908021	782434	Фотография	\N	\N	443499	\N	1981-03-15 00:00:00
908022	782435	Фотография	441935	\N	442990	\N	1979-08-21 17:00:00
908023	782432	Письмо	442144	444258	\N	\N	\N
908024	782436	Фотография	441935	\N	444234,444238,444239,444232,443653	\N	1979-08-21 17:00:00
908025	782437	Фотография	\N	\N	441935,442990	\N	1973-05-01 00:00:00
908026	782439	Фотография	444092	\N	444258	MFCS-81	1981-08-30 16:00:00
908027	782438	Уведомление	\N	444258	\N	\N	1972-06-02 17:00:00
908028	782440	Фотография	444092	\N	444258	\N	1981-08-30 16:00:00
908029	782441	Телеграмма	444035	444258	\N	\N	1972-06-02 17:00:00
908030	782442	Карточка	443662	444258	\N	\N	1972-06-02 17:00:00
908031	782443	Письмо на бланке	442399	\N	\N	\N	1974-03-13 17:00:00
908032	782444	Письмо на бланке	442400	\N	\N	\N	1974-05-20 17:00:00
908033	782445	Письмо на бланке	442649,442145	\N	\N	\N	1974-05-15 17:00:00
908034	782446	Письмо на бланке	442401	\N	\N	\N	1974-05-13 17:00:00
908035	782447	Письмо на бланке	442504	\N	\N	\N	1974-05-13 17:00:00
908036	782448	Письмо на бланке	442711	\N	\N	\N	1974-05-16 17:00:00
908037	782449	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908038	782450	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908039	782451	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908040	782452	Записка	761644	441481,442940,444269	\N	\N	1976-09-17 17:00:00
908041	782453	Записка	761644	444269	\N	\N	1976-09-17 17:00:00
908042	782454	Записка	442544	444269	\N	\N	1976-09-17 17:00:00
908043	782455	Письмо на бланке,Анкета	\N	444258	\N	\N	1972-06-02 17:00:00
908044	782456	\N	761123	444258	441318	\N	1972-04-30 17:00:00
908045	782457	Проспект	\N	\N	440266	\N	\N
908046	782458	Оповещение	\N	\N	\N	\N	\N
908047	782460	Рукопись,Записка	440266	444258	\N	\N	1972-06-02 17:00:00
908048	782459	Фотография	444092	\N	444258,762334	MFCS-81	1981-09-15 16:00:00
908049	782461	Фотография	444092	\N	444258	MFCS-81	1981-09-15 16:00:00
908050	782462	Фотография	\N	\N	444258	\N	1981-06-16 16:00:00
908051	782463	Фотография	\N	\N	444258	\N	1981-06-16 16:00:00
908052	782464	Письмо на бланке	442406	\N	\N	\N	1974-05-16 17:00:00
908053	782465	Письмо на бланке	442408	\N	\N	\N	1974-05-06 17:00:00
908054	782467	Письмо на бланке	442146	444258	441968	\N	1972-05-16 17:00:00
908055	782466	Письмо на бланке	442292	\N	\N	\N	1974-05-22 17:00:00
908056	782469	Письмо на бланке	442409	\N	\N	\N	1974-05-27 17:00:00
908057	782468	Письмо на бланке	442147	444258	\N	\N	1972-04-26 17:00:00
908058	782472	Отчет	\N	\N	440227,440328,444269,440386,440837,442030,440969,762335,762336,443288,762337,762338	\N	1976-09-10 17:00:00
908059	782471	Фотография	\N	\N	443776,444258,441003,441286	\N	\N
908060	782473	Фотография	\N	\N	444258	\N	1987-08-20 16:00:00
908061	782470	Письмо на бланке	440224	444258	443978	\N	1971-09-08 17:00:00
908062	782474	Фотография	\N	\N	444258	\N	1987-08-14 16:00:00
908063	782475	Фотография	\N	\N	441713	\N	1981-05-21 16:00:00
908064	782477	Фотография	\N	\N	443735,441485,440440	\N	1981-05-21 16:00:00
908065	782476	Письмо на бланке	444377	762270	444035	\N	1972-05-17 17:00:00
908066	782478	Фотография	\N	\N	441247	\N	1978-10-06 17:00:00
908067	782479	Записка	761644	441481,442940	\N	\N	1976-09-20 17:00:00
908068	782480	Фотография	\N	\N	444258	\N	1978-10-03 17:00:00
908069	782481	Фотография	\N	\N	444258,441875	\N	1987-10-03 17:00:00
908070	782482	Фотография	\N	\N	444237,441247,444234,761916	\N	1978-10-05 17:00:00
908071	782483	Фотография	\N	\N	\N	\N	1978-10-05 17:00:00
908072	782484	Записка	761644	441481	\N	\N	1976-09-20 17:00:00
908073	782486	Список	\N	\N	444237,440227,441935,440653,441481,443782,441713,444234,444238,442940,444217,444226,444239,444249	\N	\N
908074	782488	Фотография	\N	\N	442149	\N	1984-06-25 16:00:00
908075	782487	Письмо	\N	\N	\N	\N	\N
908076	782489	Фотография	\N	\N	440734	\N	1984-06-26 16:00:00
908077	782490	Фотография	\N	\N	\N	МОКИИ-4	1975-09-04 17:00:00
908078	782491	Фотография	\N	\N	444258	\N	1974-06-10 17:00:00
908079	782493	Фотография	\N	\N	444258	\N	1981-06-22 16:00:00
908080	782494	Фотография	\N	\N	444258,444238	\N	1981-06-27 16:00:00
908081	782492	Рукопись,Записка	\N	444258	444269	\N	\N
908082	782495	Фотография	\N	\N	444258	\N	1974-12-10 17:00:00
908083	782496	Карточка	440783	444258	\N	\N	1972-05-26 17:00:00
908084	782497	Фотография	\N	\N	761228,444258	\N	1979-11-20 17:00:00
908085	782498	Фотография	\N	\N	444258	\N	1987-08-01 16:00:00
908086	782499	Фотография	\N	\N	\N	\N	\N
908087	782500	Грамота	440119	\N	444258	\N	1982-07-02 16:00:00
908088	782501	Письмо на бланке	441628	444258	\N	\N	1972-04-13 17:00:00
908089	782502	Письмо	444342	762270	444377,444035	\N	1972-05-12 17:00:00
908090	782503	Запись	444258	\N	443635	\N	\N
908091	782504	Запись	444258	\N	\N	\N	1974-01-27 17:00:00
908092	782505	Запись	444258	\N	443128	\N	1974-09-05 17:00:00
908093	782506	Статья	\N	\N	\N	\N	1978-01-05 17:00:00
908094	782508	Запись	444258	\N	\N	\N	1978-04-05 17:00:00
908095	782509	Запись	444258	\N	\N	\N	1978-08-31 17:00:00
908096	782507	Письмо на бланке	443853	\N	761122,443601	АЛГОЛ 68	1972-05-26 17:00:00
908097	782510	Запись	444258	\N	\N	\N	1979-01-08 17:00:00
908098	782511	Запись	444258	\N	\N	\N	\N
908099	782512	Письмо на бланке	443853	761122,443601	\N	АЛГОЛ 68	1972-05-26 17:00:00
908100	782513	Договор	444258,442150	\N	443321,444404,441208,442678	\N	1959-01-16 17:00:00
908101	782514	Письмо на бланке	761122,443601	443853	\N	АЛГОЛ 68	1972-05-17 17:00:00
908102	782515	Карточка	\N	\N	444258	\N	1958-09-27 17:00:00
908103	782516	Запись	444258	\N	441035	\N	1967-10-26 17:00:00
908104	782517	Письмо	444258,442877	\N	442940	\N	1968-12-10 17:00:00
908105	782518	Письмо на бланке	442151	\N	\N	\N	1974-05-23 17:00:00
908106	782519	Письмо на бланке	442152	\N	\N	\N	1974-05-29 17:00:00
908107	782520	Письмо на бланке	442153	\N	\N	\N	1974-05-30 17:00:00
908108	782521	Письмо на бланке	442154	\N	\N	\N	1974-07-31 17:00:00
908109	782522	Письмо на бланке	442297	\N	\N	\N	1974-06-11 17:00:00
908110	782523	Телеграмма	440712	441035	444258	\N	1970-01-21 17:00:00
908111	782524	\N	444258	\N	443383	\N	1971-10-08 17:00:00
908112	782525	Запись	444258	\N	444261	\N	1982-02-02 17:00:00
908113	782526	Письмо на бланке	441730	444258	442803	\N	1972-05-30 17:00:00
908114	782527	Статья	442616	\N	444258	\N	1983-07-07 16:00:00
908115	782528	Письмо	443551	444258	442543,441172,444261	\N	1987-02-01 17:00:00
908116	782529	Письмо на бланке	442170	444258	\N	\N	1972-05-15 17:00:00
908117	782530	Сопроводительное письмо	762325	\N	\N	\N	1972-05-19 17:00:00
908118	782532	Запись	444258	\N	\N	\N	1964-04-24 17:00:00
908119	782531	Письмо на бланке	441381	444258	\N	\N	1972-04-13 17:00:00
908120	782533	Характеристика	441035	\N	443383	\N	\N
908121	771787	Характеристика	444258	\N	444254	\N	\N
908122	782534	Фотография	\N	\N	444258,442877	\N	1987-08-24 16:00:00
908123	782535	Письмо на бланке	442137	444258	\N	\N	1972-06-09 17:00:00
908124	782536	Карточка	442170	444258	\N	\N	1972-05-24 17:00:00
908125	782537	Письмо на бланке	442155	\N	\N	\N	1974-06-14 17:00:00
908126	782538	\N	761122,443601	\N	\N	\N	1972-05-30 17:00:00
908127	782539	Письмо на бланке	442156	\N	\N	\N	1974-06-10 17:00:00
908128	782541	Письмо на бланке	442158	\N	\N	\N	1974-06-07 17:00:00
908129	782540	Письмо	444342	444258	\N	\N	1972-06-22 17:00:00
908130	782542	Письмо на бланке	442159	\N	\N	\N	1974-06-05 17:00:00
908131	782545	Письмо на бланке	762339	\N	\N	\N	1974-06-10 17:00:00
908132	782543	Письмо на бланке	442157	444258	\N	\N	1972-06-23 17:00:00
908133	782544	Письмо на бланке	442160	444258	761124	\N	1972-07-04 17:00:00
908134	782546	Письмо на бланке	442416	\N	\N	\N	1974-06-10 17:00:00
908135	782547	Письмо на бланке	442417	\N	\N	\N	1974-06-11 17:00:00
908136	782548	Письмо на бланке	442418	\N	\N	\N	1974-06-10 17:00:00
908137	782549	Письмо на бланке	442419	\N	\N	\N	1974-06-04 17:00:00
908138	782550	Письмо на бланке	442161	\N	\N	\N	1974-06-06 17:00:00
908139	782551	Письмо на бланке	442162	\N	\N	\N	1974-06-19 17:00:00
908140	782552	Письмо на бланке	442163	\N	\N	\N	1974-06-18 17:00:00
908141	782553	Письмо на бланке	442164	\N	\N	\N	1975-04-15 17:00:00
908142	782554	Письмо на бланке	442165	\N	\N	\N	1974-06-19 17:00:00
908143	782555	Письмо на бланке	442420	\N	\N	\N	1974-06-17 17:00:00
908144	782556	Письмо	442166	\N	442167	\N	1974-06-18 17:00:00
908145	782557	Письмо на бланке	442421	\N	\N	\N	1974-06-14 17:00:00
908146	782558	Письмо на бланке	440099	444258	\N	\N	1972-06-15 17:00:00
908147	782559	\N	442168	444258	\N	\N	1972-06-14 17:00:00
908148	782560	Письмо на бланке	\N	444258	\N	\N	1972-04-15 17:00:00
908149	782561	Письмо на бланке	442169	444258	\N	\N	1972-06-14 17:00:00
908150	782562	Письмо на бланке	443310	444258	\N	\N	1972-06-23 17:00:00
908151	782563	Письмо	442171	444258	\N	\N	1972-06-21 17:00:00
908152	782564	\N	\N	\N	\N	\N	1972-05-09 17:00:00
908153	782565	Письмо на бланке	440759	444258	442169	\N	1972-07-25 17:00:00
908154	782566	Карточка	440073	444258	\N	\N	1972-07-25 17:00:00
908155	782567	Письмо на бланке	442422	\N	\N	\N	1974-05-31 17:00:00
908156	782568	Письмо на бланке	762379	\N	\N	\N	1974-06-21 17:00:00
908157	782569	Письмо на бланке	441894	444258	441642,442877	\N	1972-06-06 17:00:00
908158	782570	Письмо на бланке	442172	\N	\N	\N	1974-06-21 17:00:00
908159	782571	Анкета	\N	\N	\N	\N	\N
908160	782572	Информационное письмо	440740	\N	\N	\N	1972-06-16 17:00:00
908161	782573	Служебная записка	441468	\N	444377,440740	\N	1972-06-20 17:00:00
908162	782574	Информация	\N	\N	\N	\N	1972-07-25 17:00:00
908163	782575	Письмо на бланке	442701	\N	\N	\N	1972-07-26 17:00:00
908164	782576	Информационное письмо	443353	\N	\N	\N	1972-07-26 17:00:00
908165	782577	\N	442214	444258	442990	\N	1972-06-16 17:00:00
908166	782578	Письмо на бланке	\N	444258	\N	\N	1972-06-26 17:00:00
908167	782579	Письмо на бланке	442080	444258	\N	\N	1972-07-05 17:00:00
908168	782580	\N	444342	444258	444035	\N	1972-07-18 17:00:00
908169	782581	Письмо на бланке	442173	444258	440661	\N	1972-07-21 17:00:00
908170	782582	Письмо	442174	444258	\N	\N	1972-07-20 17:00:00
908171	782583	Письмо на бланке	441821	\N	\N	\N	1974-06-27 17:00:00
908172	782584	Письмо	444035	440924	\N	\N	1972-06-19 17:00:00
908173	782585	Письмо	444035	762270	443353	\N	1972-06-19 17:00:00
908174	782586	Письмо	440058,440954,442175	444258	\N	\N	1972-07-27 17:00:00
908175	782587	Письмо на бланке	440209	444258	\N	\N	1972-07-25 17:00:00
908176	782588	Объявление	\N	\N	\N	\N	\N
908177	782589	\N	444144	444258	\N	\N	1972-07-31 17:00:00
908178	782590	Письмо,Рукопись	442177	444258	\N	\N	1972-08-14 17:00:00
908179	782591	Письмо,Рукопись	442877	444258	444269,761682	\N	1972-08-20 17:00:00
908180	782592	Письмо на бланке	442206	444258	762122	\N	1972-08-01 17:00:00
908181	782593	Письмо на бланке	761119	444258	\N	\N	1972-07-28 17:00:00
908182	782594	\N	443353	444258	\N	\N	1972-07-29 17:00:00
908183	782595	\N	443216	\N	440246,444258,440998,442202,442261,444154,442944,442175	\N	1972-08-01 17:00:00
908184	782596	Информационное письмо	443217	762269	\N	\N	1972-07-31 17:00:00
908185	782597	Письмо на бланке	440848	444258	\N	\N	1972-08-03 17:00:00
908186	782598	Письмо,Рукопись	\N	444258	441763	\N	1972-08-03 17:00:00
908187	782599	Письмо на бланке	440309	444258	\N	\N	1972-08-02 17:00:00
908188	782600	Письмо на бланке	442812	444258	\N	\N	1972-08-02 17:00:00
908189	782601	Письмо на бланке	443303	444258	440236	\N	1972-08-08 17:00:00
908190	782602	Письмо на бланке	443185	\N	\N	\N	1972-07-21 17:00:00
908191	782603	Письмо	442222	444258	\N	\N	1972-08-11 17:00:00
908192	782604	Карточка	442178	444258	\N	\N	1972-08-22 17:00:00
908193	782605	Письмо на бланке,Приложение	443853	\N	\N	\N	1972-08-08 17:00:00
908194	782606	Информация	\N	\N	\N	\N	1972-08-22 17:00:00
908195	782607	Письмо на бланке	443898	444258	\N	\N	1972-08-16 17:00:00
908196	782608	Письмо	442424	\N	\N	\N	1974-06-21 17:00:00
908197	782610	Письмо	442990	440712	444258	\N	1972-05-06 17:00:00
908198	782611	Список	444258	\N	\N	\N	1972-05-13 17:00:00
908199	782609	Письмо на бланке	442426	\N	\N	\N	1974-06-25 17:00:00
908200	782612	\N	442179	\N	\N	\N	1974-07-03 17:00:00
908201	782613	Письмо	444035	442180	442936,443353,444377,441468,441422	\N	1972-08-18 17:00:00
908202	782614	Письмо на бланке	442453	\N	\N	\N	1974-07-03 17:00:00
908203	782615	Письмо на бланке	442181	\N	\N	\N	1974-07-04 17:00:00
908204	782616	Письмо на бланке	442427	\N	\N	\N	1974-06-01 17:00:00
908205	782618	Отчет	444258	\N	\N	\N	1972-08-02 17:00:00
908206	782619	Отчет	444258	\N	442990	\N	1972-08-03 17:00:00
908207	782620	Материалы	444258	\N	\N	\N	1972-08-01 17:00:00
908208	782621	Запись	444258	\N	443419,441628,442110,441717,440099,442877	\N	\N
908209	782622	Расписание	442131	444258	443898	\N	1972-05-24 17:00:00
908210	782617	Письмо на бланке	442182	\N	\N	\N	1974-07-10 17:00:00
908211	782623	Письмо на бланке	442183	\N	\N	\N	1974-07-08 17:00:00
908212	782624	Письмо на бланке	444202	\N	442428	\N	1974-07-25 17:00:00
908213	782625	Письмо на бланке	442184	\N	\N	\N	1974-08-23 17:00:00
908214	782626	Письмо на бланке	442429	\N	\N	\N	1974-08-26 17:00:00
908215	782627	\N	442188,442295,442299	\N	\N	\N	1974-07-19 17:00:00
908216	782628	Письмо на бланке	442434	\N	\N	\N	1974-07-26 17:00:00
908217	782629	Письмо на бланке	442185	\N	\N	\N	1974-07-23 17:00:00
908218	782631	Список	444258	\N	442131,444269,441351	\N	\N
908219	782630	Письмо на бланке	442186	444258	\N	\N	1972-08-03 17:00:00
908220	782633	Письмо на бланке	444269	444258	\N	\N	1972-08-24 17:00:00
908221	782632	Перфокарта	\N	\N	\N	\N	\N
908222	782634	Письмо на бланке	442187	444258	\N	\N	1972-08-22 17:00:00
908223	782635	Записка	441817	444258	\N	\N	\N
908224	782636	Письмо на бланке,Оповещение	442414	444258	\N	\N	1972-08-21 17:00:00
908225	782637	\N	444258	\N	\N	\N	1972-04-28 17:00:00
908226	782639	Черновик	444258	\N	\N	\N	1972-04-11 17:00:00
908227	782642	Запись	444258	\N	\N	\N	\N
908228	782644	Тезисы	444258	\N	\N	\N	1971-12-15 17:00:00
908229	782645	\N	444258	\N	442990	\N	1972-04-28 17:00:00
908230	782646	\N	444258	\N	442990	\N	1972-04-30 17:00:00
908231	782647	\N	444258	\N	\N	\N	1972-05-10 17:00:00
908232	782648	\N	444258	\N	\N	\N	1972-05-16 17:00:00
908233	782649	\N	444258	\N	\N	\N	1972-05-18 17:00:00
908234	782650	\N	444258	\N	\N	\N	1972-07-27 17:00:00
908235	782651	Письмо на бланке	442189	444258	442139	\N	1972-08-31 17:00:00
908236	782668	Письмо на бланке	440998	444258	\N	IFIP 71	1970-12-10 17:00:00
908237	782670	Письмо на бланке	440783	444258	\N	\N	1972-08-31 17:00:00
908238	782673	Письмо на бланке	442187	444258	\N	\N	1972-08-29 17:00:00
908239	782674	Письмо на бланке	\N	\N	\N	\N	1971-01-04 17:00:00
908240	782677	Письмо на бланке	\N	444258	\N	\N	1970-12-30 17:00:00
908241	782679	Бланк	440998	444258	\N	IFIP 71	1971-01-30 17:00:00
908242	782681	Письмо на бланке	443353	444258	444154	\N	1971-01-06 17:00:00
908243	782686	Письмо на бланке	441763	444258	\N	\N	1971-01-12 17:00:00
908244	782688	Письмо на бланке	442196	444258	440099	\N	1971-01-07 17:00:00
908245	782689	Письмо на бланке	442170	444258	\N	\N	1972-09-16 17:00:00
908246	782690	Письмо на бланке	\N	\N	\N	\N	1972-07-01 17:00:00
908247	782691	Письмо на бланке	444035	762270	\N	\N	1972-08-04 17:00:00
908248	782692	Письмо на бланке	442199	444258	\N	\N	1972-09-19 17:00:00
908249	782693	Письмо на бланке	440099	444258	442196	\N	1971-01-12 17:00:00
908250	782694	Письмо	444258	761732	\N	\N	1970-11-20 17:00:00
908251	782695	Письмо на бланке	441956	444258	\N	\N	1972-09-15 17:00:00
908252	782696	Письмо на бланке	440706	444258	\N	IFIP 71	1971-01-16 17:00:00
908253	782699	Письмо на бланке	761119	444258	442877	\N	1971-01-15 17:00:00
908254	782700	Письмо на бланке	442198	444258	442139	\N	1971-01-19 17:00:00
908255	782703	Письмо на бланке	442200	444258	442938	\N	1972-09-14 17:00:00
908256	782706	Письмо на бланке	442201	444258	\N	\N	1972-09-19 17:00:00
908257	782711	Письмо на бланке	762341	444258	\N	\N	1972-08-11 17:00:00
908258	782712	Письмо	762342	443892	444258,442214,441993	\N	1971-01-25 17:00:00
908259	782714	Письмо на бланке	442202	444258	\N	\N	1972-08-28 17:00:00
908260	782715	Письмо на бланке	442196	444258	\N	\N	1971-01-18 17:00:00
908261	782718	Письмо на бланке	440998	444258	\N	IFIP 71	1971-01-19 17:00:00
908262	782724	Список	444258	761732	\N	\N	1971-11-20 17:00:00
908263	782725	Письмо на бланке	443217	444258	\N	IFIP	1971-01-20 17:00:00
908264	782727	Карточка	441639	444258	\N	\N	1971-02-05 17:00:00
908265	782728	Список	761644	444258	\N	\N	1971-02-05 17:00:00
908266	782729	Письмо на бланке	441468	444258	443217	IFIP	1971-01-28 17:00:00
908267	782730	Письмо на бланке	443627	444258	\N	IFIP	1971-02-02 17:00:00
908268	782731	Письмо на бланке	\N	444258	\N	\N	1971-01-04 17:00:00
908269	782739	Телеграмма	443419	444258	\N	IFIP	1971-05-11 17:00:00
908270	782740	Список	\N	444258	\N	\N	1971-02-13 17:00:00
908271	782741	Счет	\N	\N	\N	\N	1971-02-15 17:00:00
908272	782744	Телеграмма	440069	444258	\N	\N	1971-02-19 17:00:00
908273	782745	Письмо на бланке	444093	444258	\N	\N	1971-02-02 17:00:00
908274	782750	Письмо	444154,441468	444258	\N	\N	1971-02-12 17:00:00
908275	782751	Письмо на бланке	440709	444258	\N	\N	1971-01-19 17:00:00
908276	782752	Телеграмма	443419	444258	443419,442396	\N	1971-03-05 17:00:00
908277	782755	Письмо	761644	444258	\N	\N	1972-09-18 17:00:00
908278	782753	Письмо на бланке	442209	444258	442877	\N	1971-02-15 17:00:00
908279	782757	Письмо на бланке	442214	444258	\N	\N	1972-09-19 17:00:00
908280	782758	Письмо на бланке	444269	444258	441713	\N	1971-02-17 17:00:00
908281	782760	Телеграмма	442200	444258	442938	\N	1972-10-06 17:00:00
908282	782764	Письмо на бланке	442212	444258	443142	\N	1972-09-08 17:00:00
908283	782766	\N	\N	444258	\N	\N	1972-09-29 17:00:00
908284	782767	Письмо на бланке	442170	444258	\N	\N	1972-09-22 17:00:00
908285	782768	Письмо на бланке	440155	444258	\N	\N	1972-09-08 17:00:00
908286	782769	Письмо на бланке	442213	444258	\N	\N	1972-09-21 17:00:00
908287	782775	Счет	\N	444258	443419	\N	1971-02-23 17:00:00
908288	782774	Письмо	443532	444258	444158	\N	1972-09-19 17:00:00
908289	782778	Письмо на бланке	442812	444258	\N	\N	1971-03-01 17:00:00
908290	782782	Записка	441763	444258	\N	\N	1971-05-02 17:00:00
908291	782784	Письмо на бланке	\N	\N	\N	\N	1971-02-26 17:00:00
908292	782786	Письмо	442217	444258	\N	\N	1971-03-10 17:00:00
908293	782787	Письмо на бланке	442160	444258	761124	\N	1972-09-22 17:00:00
908294	782788	Письмо на бланке	440099	444258	\N	\N	1971-03-12 17:00:00
908295	782789	Карточка	442201	444258	\N	\N	1971-03-23 17:00:00
908296	782790	Письмо на бланке	443419	444258	442396,441664	\N	1971-03-15 17:00:00
908297	782791	Письмо на бланке	442080	444258	\N	\N	1972-09-22 17:00:00
908298	782792	Оповещение	\N	444258	\N	\N	1972-09-21 17:00:00
908299	782794	Письмо на бланке	443627	444258	443907	\N	1971-02-26 17:00:00
908300	782798	Письмо на бланке	\N	444258	\N	\N	1971-04-09 17:00:00
908301	782801	Письмо на бланке	443241	444258	\N	\N	1971-03-18 17:00:00
908302	782800	Письмо	442218	444258	\N	\N	1972-10-05 17:00:00
908303	782804	Письмо	761119	444258	\N	\N	1971-03-19 17:00:00
908304	782805	Письмо на бланке	762345	444258	\N	\N	1971-04-09 17:00:00
908305	782809	Письмо	440818	444258	\N	\N	1971-03-26 17:00:00
908306	782808	Письмо на бланке	444154	444258	441481	\N	1972-10-05 17:00:00
908307	782811	Письмо на бланке	441468	444258	\N	IFIP	1971-03-17 17:00:00
908308	782816	Письмо на бланке	444269	444258	442662,442877	\N	1971-03-18 17:00:00
908309	782817	Письмо на бланке	441947	444258	\N	\N	1972-09-30 17:00:00
908310	782820	Телеграмма	443419	444258	442396,441664	IFIP 71	1971-04-09 17:00:00
908311	782824	Карточка	444154	444258	443621	\N	1971-03-30 17:00:00
908312	782830	Письмо на бланке	440783	444258	\N	\N	1972-10-06 17:00:00
908313	782831	Письмо на бланке	440796	444258	444269,441034,441908	\N	1972-10-05 17:00:00
908314	782832	Письмо	444333	444258	\N	\N	1972-09-26 17:00:00
908315	782833	Меморандум	441571,444035	\N	441717,441872,443623	\N	1972-10-02 17:00:00
908316	782834	Информация	\N	444258	\N	\N	1972-10-22 17:00:00
908317	782842	Письмо на бланке	440099	444258	\N	\N	1971-03-31 17:00:00
908318	782844	Письмо на бланке	762346	444258	441729	\N	1972-10-11 17:00:00
908319	782843	Письмо	440818	444258	\N	\N	1971-04-05 17:00:00
908320	782845	Письмо на бланке	441664	444258	442202	IFIP 71	1971-04-06 17:00:00
908321	782847	Письмо на бланке	441468	444258	442202,443217,442944,443853	IFIP 71	1971-04-08 17:00:00
908322	782846	Письмо	\N	444258	\N	\N	1972-10-02 17:00:00
908323	782848	Письмо на бланке	441894	444258	\N	\N	1971-04-02 17:00:00
908324	782849	Письмо на бланке	444269	444258	442396	\N	1971-04-06 17:00:00
908325	782852	Письмо	442225	444258	\N	\N	1972-09-18 17:00:00
908326	782854	Письмо на бланке	441664	\N	\N	IFIP 71	1971-04-22 17:00:00
908327	782857	Письмо на бланке	441664	444258	\N	IFIP 71	1971-04-12 17:00:00
908328	782856	Письмо на бланке	442228	444258,442990	\N	\N	1972-10-19 17:00:00
908329	782872	Телеграмма	444269	444258	\N	\N	1971-04-30 17:00:00
908330	782861	Письмо на бланке	442122	444258	\N	\N	1972-10-27 17:00:00
908331	782873	Письмо на бланке	440069	444258	762350	\N	1971-05-04 17:00:00
908332	782874	Карточка	\N	\N	\N	\N	1972-11-01 17:00:00
908333	782875	Письмо на бланке,Счет	\N	\N	\N	\N	1971-04-12 17:00:00
908334	782877	Карточка	\N	\N	\N	\N	1971-05-03 17:00:00
908335	782876	Телеграмма	441007	444258	\N	\N	1972-11-10 17:00:00
908336	782880	Письмо	441831	444258	\N	\N	1971-05-10 17:00:00
908337	782878	Сообщение	\N	444258	443419,441696,441894,441642,442877,442090,441640	\N	1972-11-10 17:00:00
908338	782889	\N	442232	444258	444114	\N	1972-09-18 17:00:00
908339	782890	Письмо на бланке	440057	\N	\N	\N	1972-10-30 17:00:00
908340	782891	Письмо на бланке	442200	444258	\N	\N	1972-10-27 17:00:00
908341	782892	Письмо на бланке	443353	\N	444035	\N	1972-11-03 17:00:00
908342	782893	Письмо на бланке	440796	444258	\N	\N	1972-10-26 17:00:00
908343	782903	Письмо на бланке	442235	444258	761119	\N	1972-11-01 17:00:00
908344	782911	\N	762325	\N	\N	\N	1972-10-13 17:00:00
908345	782912	Письмо на бланке	442236	444258	444158,443532	\N	1972-11-14 17:00:00
908346	782914	Карточка	443521	444258	\N	\N	1972-11-22 17:00:00
908347	782920	Письмо на бланке	440303	444258	\N	\N	1972-11-09 17:00:00
908348	782922	Письмо на бланке	442240	\N	\N	\N	1972-12-02 17:00:00
908349	782927	Письмо на бланке	443871	\N	\N	\N	1972-11-17 17:00:00
908350	782888	Письмо на бланке	441772	444258	\N	\N	1971-05-10 17:00:00
908351	782934	Письмо на бланке	442214	444258	441993	\N	1971-05-18 17:00:00
908352	782936	Письмо на бланке	440099	444258	\N	\N	1971-05-19 17:00:00
908353	782935	Письмо на бланке	442242	444258	\N	\N	1972-11-15 17:00:00
908354	782937	Письмо на бланке	441894	444258	\N	\N	1971-05-28 17:00:00
908355	782938	Извещение	\N	444258	\N	\N	1972-12-02 17:00:00
908356	782939	Меморандум	441971	444258	443978,440743,441872,442904	\N	1971-04-15 17:00:00
908357	782940	Телеграмма	444269	444258	\N	\N	1971-06-08 17:00:00
908358	782941	Письмо на бланке	\N	\N	\N	\N	1972-11-15 17:00:00
908359	782942	Письмо на бланке	441468	444258	441664	IFIP 71	1971-06-08 17:00:00
908360	782943	Письмо на бланке	441468	444258	444309	\N	1971-05-26 17:00:00
908361	773683	Карточка	761644	444258	\N	\N	1981-01-06 17:00:00
908362	782944	Письмо на бланке	762355	444258	\N	\N	1972-11-14 17:00:00
908363	773684	Карточка	442214	444258	\N	\N	1981-01-09 17:00:00
908364	773685	Письмо	442146	444258	\N	\N	1981-01-12 17:00:00
